instance_seed,category,N,M,D,K,assign_alpha,assign_uniform_mix,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,2931.0,78.0,0.08674204489216208,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,2931.0,78.0,0.9845104662235826,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,0.08507100748829544,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,0.9380999568384141,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,0.09648147970438004,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,0.8640340031124651,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,0.08266064012423158,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,0.7967474430333823,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,0.08204685617238283,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,0.6966498140245676,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,0.08170562121085823,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,0.6502036820165813,guided,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,1673.0,40.0,0.022041735239326954,exact,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,1673.0,40.0,0.005089279264211655,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,1626.0,40.0,0.02627747692167759,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,1626.0,40.0,0.018554817885160446,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,1632.0,39.0,0.025613317964598536,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,1632.0,39.0,0.016102997353300452,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,1638.0,38.0,0.024995222920551896,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,1638.0,38.0,0.013856358826160431,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,1858.0,40.0,0.03065459942445159,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,1858.0,40.0,0.021566932555288076,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,1860.0,39.0,0.029708795016631484,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,1860.0,39.0,0.018694532103836536,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,1865.0,38.0,0.029033878119662404,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,1865.0,38.0,0.016219002893194556,guided,80.0,2.0
