seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
315.0,60.0,3.0,42.0,4.0,84.0,0.008409308036789298,2534.4796907168347,84.0,0.0989177729934454,109.0,0.0009744910057634115,84.0,0.002140071941539645,0.0,29.761904761904763,0.0,0.08501311526035392,8.629436277045459,3.3178327981706576e-06,2.0
315.0,60.0,3.0,42.0,4.0,84.0,0.008409308036789298,2534.4796907168347,84.0,0.31689659389667213,103.0,0.0019233680795878172,84.0,0.004433538066223264,0.0,22.61904761904762,0.0,0.026536441851221827,4.372178225288752,3.3175474824633068e-06,5.0
316.0,40.0,2.0,32.0,1.0,56.0,0.0019318750128149986,2534.4796907168347,56.0,0.06394540215842426,71.0,0.0004434078000485897,56.0,0.0007304160390049219,0.0,26.785714285714285,0.0,0.030211320088796886,4.356880985411847,7.622180913693687e-07,2.0
316.0,40.0,2.0,32.0,1.0,56.0,0.0019318750128149986,2534.4796907168347,56.0,0.0006746379658579826,56.0,0.0006627780385315418,56.0,0.0006628900300711393,0.0,0.0,0.0,2.863572924417473,2.9148144635197655,7.622371193807045e-07,5.0
317.0,40.0,2.0,32.0,1.0,56.0,0.0018595140427350998,2534.4796907168347,56.0,0.015634575858712196,71.0,0.00043740193359553814,56.0,0.000743241049349308,0.0,26.785714285714285,0.0,0.11893600821277835,4.251270741876914,7.33682174979098e-07,2.0
317.0,40.0,2.0,32.0,1.0,56.0,0.0018595140427350998,2534.4796907168347,56.0,0.000680259894579649,56.0,0.0006717771757394075,56.0,0.0006837351247668266,0.0,0.0,0.0,2.7335347233488516,2.768051833092396,7.33686503959187e-07,5.0
318.0,40.0,2.0,32.0,1.0,56.0,0.001894125947728753,2534.4796907168347,56.0,0.015654264017939568,71.0,0.000521576963365078,56.0,0.0007454799488186836,0.0,26.785714285714285,0.0,0.12099744488518344,3.6315368215427855,7.473384993504743e-07,2.0
318.0,40.0,2.0,32.0,1.0,56.0,0.001894125947728753,2534.4796907168347,56.0,0.0006712090689688921,56.0,0.0006257579661905766,56.0,0.0005910932086408138,0.0,0.0,0.0,2.82196119703582,3.026930618653748,7.473429173818662e-07,5.0
319.0,80.0,4.0,28.0,6.0,112.0,0.07635558699257672,2534.4796907168347,112.0,0.32115066912956536,139.0,0.001550041837617755,112.0,0.0042405088897794485,0.0,24.107142857142858,0.0,0.237756275580954,49.26033939182372,3.0122913700323468e-05,2.0
319.0,80.0,4.0,28.0,6.0,112.0,0.07635558699257672,2534.4796907168347,112.0,0.7557931079063565,137.0,0.0032083860132843256,112.0,0.008841936942189932,0.0,22.321428571428573,0.0,0.10102710145649708,23.79875322870326,3.011774940818678e-05,5.0
320.0,40.0,2.0,30.0,2.0,56.0,0.003155473154038191,2534.4796907168347,56.0,0.07360029616393149,75.0,0.0004625339061021805,56.0,0.001364951953291893,0.0,33.92857142857143,0.0,0.04287310402949927,6.822144522613875,1.2449819718633833e-06,2.0
320.0,40.0,2.0,30.0,2.0,56.0,0.003155473154038191,2534.4796907168347,56.0,0.1099224949721247,69.0,0.001025079982355237,56.0,0.0020728239323943853,0.0,23.214285714285715,0.0,0.028706345819737706,3.0782701919396915,1.2449641305203671e-06,5.0
321.0,60.0,3.0,39.0,4.0,84.0,0.008516759844496846,2534.4796907168347,84.0,0.11274311598390341,109.0,0.0007873589638620615,84.0,0.0022103830706328154,0.0,29.761904761904763,0.0,0.07554128489506005,10.816870367133978,3.3602088173275952e-06,2.0
321.0,60.0,3.0,39.0,4.0,84.0,0.008516759844496846,2534.4796907168347,84.0,0.35620374302379787,103.0,0.0020818260964006186,84.0,0.004605249967426062,0.0,22.61904761904762,0.0,0.02390979884770005,4.091004459604926,3.3598860830048567e-06,5.0
322.0,40.0,2.0,24.0,2.0,56.0,0.0027812300249934196,2534.4796907168347,56.0,0.033989313058555126,75.0,0.00045286305248737335,56.0,0.0012017970439046621,0.0,33.92857142857143,0.0,0.08182660297376568,6.141437261700578,1.0973426763909265e-06,2.0
322.0,40.0,2.0,24.0,2.0,56.0,0.0027812300249934196,2534.4796907168347,56.0,0.0966760627925396,66.0,0.000963547034189105,56.0,0.002009528921917081,0.0,17.857142857142858,0.0,0.02876854874574024,2.8864496763606637,1.0973155362160915e-06,5.0
323.0,80.0,4.0,31.0,6.0,112.0,0.05222422303631902,2534.4796907168347,112.0,0.3063262638170272,139.0,0.0015155160799622536,112.0,0.004178097005933523,0.0,24.107142857142858,0.0,0.17048562008876014,34.45969576094485,2.0603010544663916e-05,2.0
323.0,80.0,4.0,31.0,6.0,112.0,0.05222422303631902,2534.4796907168347,112.0,0.7156550199724734,137.0,0.003241760889068246,112.0,0.008250226033851504,0.0,22.321428571428573,0.0,0.07297401901593277,16.109831916483333,2.0599684014148826e-05,5.0
324.0,60.0,3.0,27.0,5.0,84.0,0.01518608396872878,2534.4796907168347,84.0,0.16674582799896598,109.0,0.0010156079661101103,84.0,0.002975891809910536,0.0,29.761904761904763,0.0,0.0910732469349875,14.95270269185968,5.991401305434169e-06,2.0
324.0,60.0,3.0,27.0,5.0,84.0,0.01518608396872878,2534.4796907168347,84.0,0.41093967109918594,103.0,0.0022194471675902605,84.0,0.00546601414680481,0.0,22.61904761904762,0.0,0.03695453380811076,6.842282254106053,5.990824135242765e-06,5.0
325.0,40.0,2.0,26.0,3.0,56.0,0.0044576190412044525,2534.4796907168347,56.0,0.08684969088062644,75.0,0.0005175049882382154,56.0,0.0014267561491578817,0.0,33.92857142857143,0.0,0.05132567538244184,8.613673573234317,1.7587303273116639e-06,2.0
325.0,40.0,2.0,26.0,3.0,56.0,0.0044576190412044525,2534.4796907168347,56.0,0.19421633100137115,71.0,0.001034970860928297,56.0,0.002950214082375169,0.0,26.785714285714285,0.0,0.022951823969802942,4.306999558621658,1.7586558289844442e-06,5.0
326.0,40.0,2.0,20.0,5.0,56.0,0.00639794091694057,2534.4796907168347,56.0,0.09327850909903646,75.0,0.0006866848561912775,56.0,0.0017853700555860996,0.0,33.92857142857143,0.0,0.06858965670375042,9.317142877486743,2.524267793676708e-06,2.0
326.0,40.0,2.0,20.0,5.0,56.0,0.00639794091694057,2534.4796907168347,56.0,0.2584152431227267,73.0,0.0015567289665341377,56.0,0.0036295740865170956,0.0,30.357142857142854,0.0,0.024758372763258617,4.109861802844708,2.5241033390775247e-06,5.0
