instance_seed,category,N,M,D,K,assign_alpha,assign_uniform_mix,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,0.08595600118860602,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,1.1713752548675984,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,0.08462103875353932,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,1.1051963800564408,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,0.08354936703108251,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,1.0355983972549438,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,0.08200173452496529,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,0.9496197169646621,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,0.08137832535430789,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,0.8858532409649342,guided,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,1673.0,40.0,0.02224512305110693,exact,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,1673.0,40.0,0.005167664028704166,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,1626.0,40.0,0.027150280075147748,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,1626.0,40.0,0.019108401844277978,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,1632.0,39.0,0.026494846679270267,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,1632.0,39.0,0.016757633537054062,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,1638.0,38.0,0.02604498853906989,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,1638.0,38.0,0.014638417167589068,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,1858.0,40.0,0.03229869878850877,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,1858.0,40.0,0.02298830170184374,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,1860.0,39.0,0.03209006995894015,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,1860.0,39.0,0.02038649609312415,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,1865.0,38.0,0.02962397807277739,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,1865.0,38.0,0.016840835800394416,guided,80.0,2.0
