instance_seed,category,N,M,D,K,assign_alpha,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,121.0,18;96;50;28;22,2;1;2;2;2,515.0,121.0,0.3781117354519665,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,120.0,18;96;50;28;22,2;1;2;2;2,520.0,120.0,0.36265669111162424,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,119.0,18;96;50;28;22,2;1;2;2;2,520.0,119.0,0.3423717727418989,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,118.0,18;96;50;28;22,2;1;2;2;2,522.0,118.0,0.3247654677834362,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,117.0,18;96;50;28;22,2;1;2;2;2,524.0,117.0,0.3126449417322874,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,116.0,18;96;50;28;22,2;1;2;2;2,526.0,112.0,0.30771462712436914,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,111.0,18;96;50;28;22,2;1;2;2;2,538.0,111.0,0.2842652788385749,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,110.0,18;96;50;28;22,2;1;2;2;2,538.0,110.0,0.25611615274101496,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,109.0,18;96;50;28;22,2;1;2;2;2,540.0,109.0,0.24883069889619946,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,108.0,18;96;50;28;22,2;1;2;2;2,538.0,108.0,0.24130362295545638,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,107.0,18;96;50;28;22,2;1;2;2;2,540.0,107.0,0.24021309101954103,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,106.0,18;96;50;28;22,2;1;2;2;2,538.0,106.0,0.23451638012193143,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,105.0,18;96;50;28;22,2;1;2;2;2,540.0,105.0,0.22142989351414144,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,104.0,18;96;50;28;22,2;1;2;2;2,542.0,104.0,0.2080629081465304,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,103.0,18;96;50;28;22,2;1;2;2;2,547.0,103.0,0.204113882035017,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,102.0,18;96;50;28;22,2;1;2;2;2,552.0,102.0,0.16275505162775517,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,101.0,18;96;50;28;22,2;1;2;2;2,557.0,101.0,0.1801467821933329,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,100.0,18;96;50;28;22,2;1;2;2;2,562.0,100.0,0.12980941939167678,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,99.0,18;96;50;28;22,2;1;2;2;2,564.0,99.0,0.12449869071133435,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,98.0,18;96;50;28;22,2;1;2;2;2,566.0,98.0,0.0893879949580878,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,97.0,18;96;50;28;22,2;1;2;2;2,568.0,97.0,0.08155897236429155,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,96.0,18;96;50;28;22,2;1;2;2;2,570.0,96.0,0.0757267540320754,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,120.0,48;2;48;59;63,2;3;1;1;1,422.0,104.0,0.5993780030403286,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,103.0,48;2;48;59;63,2;3;1;1;1,425.0,103.0,0.5993755802046508,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,102.0,48;2;48;59;63,2;3;1;1;1,428.0,102.0,0.5518730171024799,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,101.0,48;2;48;59;63,2;3;1;1;1,433.0,101.0,0.5174407109152526,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,100.0,48;2;48;59;63,2;3;1;1;1,438.0,86.0,0.5024259339552373,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,85.0,48;2;48;59;63,2;3;1;1;1,438.0,84.0,0.5490395450033247,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,83.0,48;2;48;59;63,2;3;1;1;1,443.0,83.0,0.5023671311791986,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,82.0,48;2;48;59;63,2;3;1;1;1,448.0,82.0,0.4825871610082686,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,81.0,48;2;48;59;63,2;3;1;1;1,453.0,81.0,0.461909158853814,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,80.0,48;2;48;59;63,2;3;1;1;1,458.0,80.0,0.44645362021401525,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,79.0,48;2;48;59;63,2;3;1;1;1,458.0,79.0,0.4275353839620948,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,78.0,48;2;48;59;63,2;3;1;1;1,460.0,78.0,0.4202697391156107,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,77.0,48;2;48;59;63,2;3;1;1;1,462.0,77.0,0.41080945380963385,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,76.0,48;2;48;59;63,2;3;1;1;1,464.0,72.0,0.3926165960729122,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,71.0,48;2;48;59;63,2;3;1;1;1,474.0,71.0,0.3288673968054354,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,70.0,48;2;48;59;63,2;3;1;1;1,476.0,70.0,0.293383362935856,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,69.0,48;2;48;59;63,2;3;1;1;1,480.0,69.0,0.2499997210688889,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,68.0,48;2;48;59;63,2;3;1;1;1,482.0,68.0,0.24053470278158784,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,67.0,48;2;48;59;63,2;3;1;1;1,484.0,67.0,0.23167261853814125,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,66.0,48;2;48;59;63,2;3;1;1;1,486.0,66.0,0.21172370412386954,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,65.0,48;2;48;59;63,2;3;1;1;1,490.0,65.0,0.16288312710821629,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,64.0,48;2;48;59;63,2;3;1;1;1,494.0,64.0,0.1448466933798045,guided,50.0,2.0
156382.0,medium,40.0,5.0,6.0,120.0,1.2,63.0,48;2;48;59;63,2;3;1;1;1,507.0,63.0,0.11915722140111029,guided,50.0,2.0
5583971.0,medium,41.0,5.0,6.0,120.0,1.2,120.0,90;13;60;11;115,1;3;2;3;1,700.0,120.0,0.8982792100869119,guided,50.0,2.0
5583971.0,medium,41.0,5.0,6.0,120.0,1.2,119.0,90;13;60;11;115,1;3;2;3;1,702.0,119.0,0.8899719677865505,guided,50.0,2.0
5583971.0,medium,41.0,5.0,6.0,120.0,1.2,118.0,90;13;60;11;115,1;3;2;3;1,704.0,118.0,0.8872616332955658,guided,50.0,2.0
5583971.0,medium,41.0,5.0,6.0,120.0,1.2,117.0,90;13;60;11;115,1;3;2;3;1,706.0,117.0,0.868586914613843,guided,50.0,2.0
5583971.0,medium,41.0,5.0,6.0,120.0,1.2,116.0,90;13;60;11;115,1;3;2;3;1,708.0,116.0,0.8527370886877179,guided,50.0,2.0
5583971.0,medium,41.0,5.0,6.0,120.0,1.2,115.0,90;13;60;11;115,1;3;2;3;1,708.0,115.0,0.8300844689365476,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,140.0,19;84;75;22;54,3;2;2;3;3,968.0,124.0,0.6131718347314745,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,123.0,19;84;75;22;54,3;2;2;3;3,972.0,123.0,0.6187444129027426,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,122.0,19;84;75;22;54,3;2;2;3;3,976.0,122.0,0.5825631977058947,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,121.0,19;84;75;22;54,3;2;2;3;3,980.0,121.0,0.5562940631061792,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,120.0,19;84;75;22;54,3;2;2;3;3,984.0,105.0,0.5217720060609281,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,104.0,19;84;75;22;54,3;2;2;3;3,1000.0,104.0,0.5554371709004045,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,103.0,19;84;75;22;54,3;2;2;3;3,999.0,103.0,0.499898677226156,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,102.0,19;84;75;22;54,3;2;2;3;3,1006.0,102.0,0.48167413799092174,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,101.0,19;84;75;22;54,3;2;2;3;3,1017.0,101.0,0.45936268055811524,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,100.0,19;84;75;22;54,3;2;2;3;3,1028.0,100.0,0.43988866405561566,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,99.0,19;84;75;22;54,3;2;2;3;3,1032.0,99.0,0.42847759719006717,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,98.0,19;84;75;22;54,3;2;2;3;3,1036.0,98.0,0.41046607377938926,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,97.0,19;84;75;22;54,3;2;2;3;3,1040.0,97.0,0.3981276189442724,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,96.0,19;84;75;22;54,3;2;2;3;3,1044.0,95.0,0.3781734199728817,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,94.0,19;84;75;22;54,3;2;2;3;3,1044.0,94.0,0.37760812719352543,guided,50.0,2.0
