c_max,c_mean,c_min,c_p10,c_p50,c_p90,c_std,cand_count,cand_d,cand_frac,candidate_d,delta_lb,depth,gcd_remaining,instance_id,is_best,label_rank,lb_child,lb_parent,prefix_len,prefix_total_p,query_id,ratio_d_to_prefix,ratio_d_to_rem_mean,ratio_rem_to_T,rem_count_d1,rem_count_d12,rem_count_d16,rem_count_d2,rem_count_d3,rem_count_d4,rem_count_d6,rem_count_d8,remaining_count,remaining_total_p,unique_d_count,w_argmin,w_gap2,w_mean,w_min,w_min2,w_min_per_unit,w_p10,w_p50,w_p90,w_std,walk_id
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,3.0,0.0,3.0,0.5899356311837956,6.0,1.0,0.0,0.0,2.0,21.494749138108784,20.904813506924988,6.0,24.0,10006.0,0.125,1.0588235294117647,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,4.0,0.8070175438596491,0.12753793824341386,2.1497854692631555,0.5489696124387109,0.6765075506821248,0.18298987081290363,1.1750344735948004,2.145649748854173,2.983294889618135,0.7413623741423256,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,6.0,0.0,6.0,1.8183329547501899,6.0,1.0,0.0,0.0,3.0,22.723146461675178,20.904813506924988,6.0,24.0,10006.0,0.25,2.1176470588235294,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,4.0,0.9629629629629629,0.06764275021248523,4.370990427296856,2.1685069147718394,2.2361496649843247,0.3614178191286399,2.5988915395709697,4.654816520542887,5.408179574980094,1.0249508002178265,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,19.756021239046433,19.756021239046433,5.0,15.0,20005.0,0.06666666666666667,0.2692307692307692,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,4.0,0.7966101694915254,0.019809374030465676,0.7150660211014905,0.03496754440800487,0.054776918438470545,0.03496754440800487,0.1333820195843714,0.6928347749094232,1.2884833078434368,0.4461514193470914,2.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,2.0,0.0,2.0,0.2036007332848726,5.0,1.0,0.0,0.0,1.0,19.959621972331306,19.756021239046433,5.0,15.0,20005.0,0.13333333333333333,0.5384615384615384,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,4.0,0.8103448275862069,0.17210373029521975,1.4305160395968521,0.10802489106711022,0.28012862136232997,0.05401244553355511,0.6104623648676352,1.4107088719375511,2.2296752561374418,0.5920123239766608,2.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,3.0,0.0,3.0,0.2036007332848726,5.0,1.0,0.0,0.0,2.0,19.959621972331306,19.756021239046433,5.0,15.0,20005.0,0.2,0.8076923076923077,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,4.0,0.8070175438596491,0.12753793824341386,2.1497854692631555,0.5489696124387109,0.6765075506821248,0.18298987081290363,1.1750344735948004,2.145649748854173,2.983294889618135,0.7413623741423256,2.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,16.0,0.0,16.0,3.039066408121041,5.0,1.0,0.0,0.0,3.0,22.795087647167474,19.756021239046433,5.0,15.0,20005.0,1.0666666666666667,4.3076923076923075,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,4.0,1.0,0.11506733017785109,12.02505152284218,7.870169829332447,7.985237159510298,0.49188561433327793,9.503274217992708,12.539941962572428,13.602678644118438,1.578585359545711,2.0
1.7568533189518354,0.952294356570649,0.268689079465718,0.37196106234400794,0.8537457980876749,1.6705809601960748,0.49517020157871994,0.0,1.0,0.0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,22.099397085997772,22.099397085997772,6.0,15.0,20000006.0,0.06666666666666667,0.27272727272727276,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,4.0,0.8813559322033898,0.020435072746278538,0.9522943565706491,0.26868907946571596,0.2891241522119945,0.26868907946571596,0.3719610623440083,0.8537457980876724,1.6705809601960748,0.49517020157871994,0.0
1.7568533189518354,0.952294356570649,0.268689079465718,0.37196106234400794,0.8537457980876749,1.6705809601960748,0.49517020157871994,0.0,2.0,0.0,2.0,0.10022967941154448,6.0,1.0,2.0,0.0,1.0,22.199626765409317,22.099397085997772,6.0,15.0,20000006.0,0.13333333333333333,0.5454545454545455,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,4.0,0.8793103448275862,0.017195589805545808,1.9205745261743703,0.6971901702645269,0.7143857600700727,0.34859508513226345,0.8102402624576058,1.7271364345394673,3.3519135025611106,0.9798480609505749,0.0
1.7568533189518354,0.952294356570649,0.268689079465718,0.37196106234400794,0.8537457980876749,1.6705809601960748,0.49517020157871994,0.0,12.0,0.0,12.0,0.12170803405756914,6.0,1.0,2.0,0.0,2.0,22.22110512005534,22.099397085997772,6.0,15.0,20000006.0,0.8,3.272727272727273,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,4.0,0.9166666666666666,0.05740566214189613,12.655902398753975,5.483537790978296,5.540943453120192,0.4569614825815247,5.866160191146325,12.477492603101886,19.501592505621083,5.20777457317891,0.0
1.7568533189518354,0.952294356570649,0.268689079465718,0.37196106234400794,0.8537457980876749,1.6705809601960748,0.49517020157871994,0.0,3.0,0.0,3.0,0.12170803405756914,6.0,1.0,2.0,0.0,3.0,22.22110512005534,22.099397085997772,6.0,15.0,20000006.0,0.2,0.8181818181818182,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,4.0,0.8771929824561403,0.015431656994863374,2.9032090294202764,1.1256805172334552,1.1411121742283186,0.3752268390778184,1.238262191549611,2.5912053806083213,5.001093610940281,1.4610474264333797,0.0
