seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
313.0,40.0,2.0,28.0,3.0,56.0,0.0037970959674566984,249.55075294501148,56.0,0.005772399017587304,75.0,0.00038275192491710186,56.0,0.001098572975024581,0.0,33.92857142857143,0.0,0.6578020604410287,9.92051435999725,1.521537440153956e-05,2.0
313.0,40.0,2.0,28.0,3.0,56.0,0.0037970959674566984,249.55075294501148,56.0,0.011621359968557954,70.0,0.0008898361120373011,56.0,0.0023089079186320305,0.0,25.0,0.0,0.3267342185191656,4.267185739139263,1.5215017800786033e-05,5.0
314.0,60.0,3.0,46.0,2.0,84.0,0.004316924139857292,249.55075294501148,84.0,0.008150744950398803,109.0,0.0005894310306757689,84.0,0.001484692096710205,0.0,29.761904761904763,0.0,0.5296355322277716,7.323883398042414,1.7298217278676618e-05,2.0
314.0,60.0,3.0,46.0,2.0,84.0,0.004316924139857292,249.55075294501148,84.0,0.01265734899789095,103.0,0.0011490369215607643,84.0,0.002581618959084153,0.0,22.61904761904762,0.0,0.3410606866079624,3.7569934080042535,1.7297904908301846e-05,5.0
315.0,60.0,3.0,42.0,4.0,84.0,0.007815222954377532,249.55075294501148,84.0,0.009134392021223903,109.0,0.0007718540728092194,84.0,0.001699402928352356,0.0,29.761904761904763,0.0,0.855582170791306,10.125259721612217,3.131602212908122e-05,2.0
315.0,60.0,3.0,42.0,4.0,84.0,0.007815222954377532,249.55075294501148,84.0,0.0197933919262141,103.0,0.0015279930084943771,84.0,0.0038109240122139454,0.0,22.61904761904762,0.0,0.3948400043565629,5.114698111137523,3.131468464161806e-05,5.0
316.0,40.0,2.0,32.0,1.0,56.0,0.0017467550933361053,249.55075294501148,56.0,0.0024371910840272903,71.0,0.00033071613870561123,56.0,0.0005899851676076651,0.0,26.785714285714285,0.0,0.7167083060429192,5.2817352675098475,6.999530209906356e-06,2.0
316.0,40.0,2.0,32.0,1.0,56.0,0.0017467550933361053,249.55075294501148,56.0,0.0005446439608931541,56.0,0.0005502670537680387,56.0,0.0005423969123512506,0.0,0.0,0.0,3.2071503932066476,3.1743770254368853,6.999583292943351e-06,5.0
317.0,40.0,2.0,32.0,1.0,56.0,0.001744306879118085,249.55075294501148,56.0,0.002420966047793627,71.0,0.000337027944624424,56.0,0.0005813289899379015,0.0,26.785714285714285,0.0,0.7205003476640152,5.1755556384557355,6.989720273963559e-06,2.0
317.0,40.0,2.0,32.0,1.0,56.0,0.001744306879118085,249.55075294501148,56.0,0.0005622061435133219,56.0,0.0005505569279193878,56.0,0.0005450539756566286,0.0,0.0,0.0,3.102610847006428,3.1682588859793355,6.989772336248943e-06,5.0
318.0,40.0,2.0,32.0,1.0,56.0,0.0017295198049396276,249.55075294501148,56.0,0.0024295339826494455,71.0,0.00033370289020240307,56.0,0.0005721820052713156,0.0,26.785714285714285,0.0,0.7118730659011234,5.182813381959654,6.930465834011987e-06,2.0
